ID,Section ID,Section Name,Section Name Arabic,Attribute ID,Attribute Name,Parameter ID,Parameter Name,Mandate Level,Value Description,PE,CE,SR,PR,PF,Website,Mobile,EServices
101,QGWS-5,Information Architecture,بنية المعلومات,QGWS-5.2,Content Structure,QGWS-5.2.3,Optional Pages,M3,"Depending on the business nature of the entity, optional pages can be added to the structure such as: Media & Press Release, Events, Training & development, Auctions, Tenders, Photos/Videos Galleries, Publications, Mobile App(s).",,Y,,,,Y,,
102,QGWS-5,Information Architecture,بنية المعلومات,QGWS-5.2,Content Structure,QGWS-5.2.4,Breadcrumbs,M2,"Breadcrumbs must be used on every page of a site where there is more than one level of navigation.

The breadcrumb must appear at the top of the content.

The breadcrumb must be clearly separated from the section navigation heading and the page title.

Assistive technologies must support the breadcrumbs.
",,,,,,Y,,
103,QGWS-5,Information Architecture,بنية المعلومات,QGWS-5.2,Content Structure,QGWS-5.2.5,Main Content,M3,"Content must be left aligned for english and right aligned for Arabic, as per the style guide and content layout ",,,,,,Y,,
104,QGWS-5,Information Architecture,بنية المعلومات,QGWS-5.2,Content Structure,QGWS-5.2.4,Services Listing,M2,"Services listing must be arranged and ordered based on the following criteria:
• Type (Online / Offline)
• Personas (Citizens, Residents, Visitors, Business)
• Popularity (Most used / important)

Other criteria can be added depending on the nature of the entity.
Filters, and search options must be available for lists that include more than 8 services.
Services listing snippet/widget must be available on the homepage for easy and direct access to users
",,Y,,,,Y,,
105,QGWS-5,Information Architecture,بنية المعلومات,QGWS-5.2,Content Structure,QGWS-5.2.7,Last Updated,M2,"The last updated date must appear directly after the main content.

The last updated date element must appear on all content pages (e.g. not the homepage).",,,,,,Y,,
106,QGWS-5,Information Architecture,بنية المعلومات,QGWS-5.2,Content Structure,QGWS-5.2.8,Last Reviewed,M2,Websites may display last reviewed date,,,,,,Y,,
107,QGWS-5,Information Architecture,بنية المعلومات,QGWS-5.2,Content Structure,QGWS-5.2.9,Download links,M2,"Government agencies shall provide the links for downloading all applications owned by the entity on the most important platforms, such as Android, iOS etc.",,,,,,Y,,
108,QGWS-5,Information Architecture,بنية المعلومات,QGWS-5.2,Content Structure,QGWS-5.2.5,Last Updated/Reviewed,M2,"All content published on government websites must be up-to-date and must display the date of the last update or review has been done for each, this will increase creditability and assurance for users.",,Y,,,,Y,,
109,QGWS-5,Information Architecture,بنية المعلومات,QGWS-5.2,Content Structure,QGWS-5.2.6,References,M2,"• Sources of information, whether it is government, semi-government, or private websites or docs, must be acknowledged.
• For an in-text reference to a work with more than 3 authors, only the name of the first-listed author should be included, followed by the abbreviation of the others.
• If a material published in multiple medium, then the print version should be used for citation.
",,Y,,,,Y,,
110,QGWS-5,Information Architecture,بنية المعلومات,QGWS-5.3,Sitemap,QGWS-5.3.1,HTML Sitemap,M2,"As per the United Nation eGovernment & search engines guidelines, HTML sitemap is an important part of any government website; However, search engines prefer and rely on XML sitemaps, HTML sitemaps are more for users to quickly discover and find what they are looking for. E.g. https://www.usa.gov/site-index",,Y,,,,Y,,
111,QGWS-5,Information Architecture,بنية المعلومات,QGWS-5.3,Sitemap,QGWS-5.3.2,XML Sitemap,M2,"XML sitemaps are the easiest way to tell search engines what pages are available in the site, and which should and should not be indexed. In addition, xml sitemaps include additional attributes such as <lastmod>, <priority>, and <changefreq>. These attributes will help search engines to understand how frequently the website should be crawled, and which pages have been newly added or updated.

There are many reliable XML sitemaps generators available online, that can be used to create the main draft of the XML sitemap and then manually updated if necessary.

",,Y,,,,Y,,
112,QGWS-5,Information Architecture,بنية المعلومات,QGWS-5.3,Sitemap,QGWS-5.3.3,Broken Links,M2,A mechanism for periodically validating links to related information should be established.,,Y,,,,Y,,
113,QGWS-5,Information Architecture,بنية المعلومات,QGWS-5.4, Copyrights and Credits,QGWS-5.4.1,Copyrights,M1,"All content created for entities, either internally or by external content editors must be copyrighted and clearly mentioning it within the website copyrights and disclaimers.",,Y,,,,Y,,
114,QGWS-5,Information Architecture,بنية المعلومات,QGWS-5.4, Copyrights and Credits,QGWS-5.4.2,Credits,M1,"All content including text, image, audio, video, etc. used from other sources, must have usage license, and credit must be mentioned.",,Y,,,,Y,,
115,QGOC-1,Content -Information,محتوى المعلومات,QGOC-1.1,Language Versions,QGOC-1.1.1,(English and Arabic),M1,"All content pages must have both English and Arabic Versions.
When toggling between the Arabic and English sites it must go to the specific landing page the user is reading or using and not to the home page.
",,,,,,Y,,
116,QGOC-1,Content -Information,محتوى المعلومات,QGOC-1.1,Language ,QGOC-1.1.1,Bilingual,M1,"All government websites must be provided in both English and Arabic.
Additional languages could be added, but only when the main two languages are available.
Toggling between site languages must redirect users to the same opened page, and not to the homepage where users will re-navigate again.
",,Y,,,,Y,,
117,QGOC-1,Content -Information,محتوى المعلومات,QGOC-1.1,Language ,QGOC-1.1.2,Spellcheck and Grammar,M2,"Spellcheck and grammar must be checked prior publishing any page online, based on both UK and US dictionaries with UK as priority.",,Y,,,,Y,,
118,QGOC-1,Content -Information,محتوى المعلومات,QGOC-1.1,Language ,QGOC-1.1.3,Tone and Voice,M2,"Passive voice is the official style for government websites, with legal, firm, and scientific writing style. Active voice can only be used when it can be written in simpler manners when compared to passive voice, as it often uses fewer words to say the same thing.",,Y,,,,Y,,
119,QGOC-1,Content -Information,محتوى المعلومات,QGOC-1.1,Language ,QGOC-1.1.4,"Acronyms, Abbreviation, and Jargon",M2,"Acronyms, Abbreviation, Jargon, and legalese should be avoided as possible on all pages, in an effort to maximize the friendliness and user proximity of the content. If a term is frequently used in a certain context, it may be abbreviated in the course of the content. It always must be expanded the first time it is used and include it at the bottom of the page as a note, e.g. MOTC: Ministry of Transport & Communication.",,Y,,,,Y,,
120,QGOC-1,Content -Information,محتوى المعلومات,QGOC-1.1,Language ,QGOC-1.1.5,Punctuation,M3,"Punctuations to be avoided in general and should be used only when necessary or no other means involved. Some examples: 
• Always 'and' should be used rather than '&'. 
• Apostrophes should be used to indicate ownership and contractions. 
• Use of brackets should be avoided, if use of brackets is unavoidable then always round brackets ‘()’ should be used.
",,Y,,,,Y,,
121,QGOC-1,Content -Information,محتوى المعلومات,QGOC-1.1,Language ,QGOC-1.1.6,People and Pronouns,M2,"• HH (His Highness) the Amir Sheikh Tamim bin Hamad Al Thani, with the Amir, HH is used.
• Use “Amir” and not “Emir”.
• Text should be gender-neutral.
• Pronouns should point clearly to antecedents.
• Standardize the writing style for individuals’ names
• Follow this official format for naming, Title (If available), First Name, Middle Name (If available), and Surname, e.g. Dr. Abdulrahman Bin Hamad Al Thani.
",,Y,,,,Y,,
122,QGOC-1,Content -Information,محتوى المعلومات,QGOC-1.2,  Forms,QGOC-1.2.1,Forms Architecture,M2,"• Always group entry fields and add separators to break long forms, e.g. Personal Information (Name, Age, Gender, etc.), Contact Information (Address, Phone, Mobile, Email, etc.)
• For extra-long forms especially for e-services, consider breaking them into wizard style, where users can save their progress after 2 or 3 entry fields groups before moving forward.
• Forms elements language must follow the page language and alignment, avoid using bilingual unified forms. 
• All entry fields must have clear labels, e.g. Name, Age, Gender, Email, etc.
• Labels must be outside the entry fields.
• Consider adding description for the not-so-clear entry fields.
• Use text fields for short data entry (less than 60 characters).
• Use text areas for long data entry (more than 60 characters).
• Use radio buttons for exclusive selection (2 or 3 options).
• Use dropdowns for exclusive long selection (4+ options)
• Use checkboxes for multiple user selections.
• Minimize users’ data entry and request only the required and unobtainable information.
• Instead of requesting users’ names, ages, genders, etc., request users’ QID to obtain the rest of the information from NAS, this will keep forms smaller and minimize wrong inputs.
",,Y,,,,Y,,
123,QGOC-1,Content -Information,محتوى المعلومات,QGOC-1.2,  Forms,QGOC-1.2.2,Forms Design,M2,"• Forms must be responsive to fit all screen widths without horizontal scrolling.
• Forms elements such as entry fields, labels, buttons, etc. must follow the website design language, e.g. font-family, colors, rounded vs squared buttons shape etc.
• Forms must clearly distinguish between the required and the optional entry fields.
• Distinguish between forms buttons, e.g. use different colors for ‘save’, ’submit’, ‘cancel’, etc.
• Allow users to clearly see their entered data.
",,Y,,,,Y,,
124,QGOC-1,Content -Information,محتوى المعلومات,QGOC-1.2,  Forms,QGOC-1.2.3,Forms Validation,M2,"• Users’ inputs must be validated on both client and server sides.
• Always use Captcha or other human-checker security features.
• Error messages must clearly display the missing entry fields or the wrong inputs.
• Do not reset the entered fields in case an error occurred, just highlight the error(s).
• Always disable the ‘submit’ button once clicked to avoid multiple requests.
• Always display a thank you message upon successful submission, and inform the user about the next step, e.g. ‘you will receive a confirmation email’, ‘an agent will contact you’, etc.
",,Y,,,,Y,,
125,QGOC-1,Content -Information,محتوى المعلومات,QGOC-1.2,Language and Grammar,QGOC-1.2.1,Language and Grammar,M3,Spell and grammar checkers for both UK and US English should be enabled.,,,,,,Y,,
126,QGOC-1,Content -Information,محتوى المعلومات,QGOC-1.3,Voice,QGOC-1.3.1,Voice,M3,"Passive voice is the traditional style of government, legal and scientific writing. 

But active voice only be used when it can be written in simpler manner when compared to passive voice, as it often uses fewer words to say the same thing.
",,,,,,Y,,
127,QGOC-1,Content -Information,محتوى المعلومات,QGOC-1.4,Jargon and legalese,QGOC-1.4.1,Jargon and legalese,M3,"Unnecessary jargon and technical terms, unexplained abbreviations or acronyms should be avoided. ",,,,,,Y,,
128,QGOC-1,Content -Information,محتوى المعلومات,QGOC-1.5,"Titles, labels, headings",QGOC-1.5.1,"Titles, labels, headings",M1,"• Page titles, labels and headings be clear, concise and clearly describe the content of a page or section.
• Page titles should make sense in isolation and allow users to differentiate from other titles in search results. It is important to add the name of the entity at the end of the title as this service is provided by the majority of entities via their websites Example: 
• Service: Apply for Job at Ministry of Interior
• Another Service: Apply for Job at Katara
• Files need to have sensible names that give an indication of what the document is.
• Title should be short, without symbols.
• Abbreviations and acronyms should be avoided.
• Question as a heading should not be used.
",,,,,,Y,,
129,QGOC-1,Content -Information,محتوى المعلومات,QGOC-1.6,Abbreviations,QGOC-1.6.1,Abbreviations,M3,"• For using an abbreviation or acronym on a page for first time, agencies should write it in full, and then refer to it by initials in parentheses– e.g. Ministry of Transport and Communications (MOTC)
• Agencies should not include acronyms in page titles.
• Unexplained abbreviations or acronyms should be avoided.
",,,,,,Y,,
